date,asset_id,well_id,equipment_type,vibration_level,temperature_c,pressure_psi,failure_risk_score
2023-02-25,A003,A003-W07,Valve,3.37,62.39,2103.7,0.19
2023-02-26,A003,A003-W07,Pump,2.81,76.14,2040.21,0.17
2023-02-27,A003,A003-W07,Valve,3.85,60.5,2115.52,0.22
2023-02-28,A003,A003-W07,Pump,4.31,83.53,2049.58,0.24
2023-03-01,A003,A003-W07,Valve,3.4,68.44,1998.2,0.19
2023-03-02,A003,A003-W07,Compressor,3.76,66.4,2016.16,0.21
2023-03-03,A003,A003-W07,Pump,3.04,72.54,2063.15,0.3
2023-03-04,A003,A003-W07,Compressor,2.68,72.6,2000.24,0.16
2023-03-05,A003,A003-W07,Valve,4.31,75.18,2030.39,0.24
2023-03-06,A003,A003-W07,Pump,3.79,62.3,2098.82,0.21
2023-03-07,A003,A003-W07,Compressor,4.06,85.62,2031.12,0.47
2023-03-08,A003,A003-W07,Valve,3.2,76.73,2025.9,0.55
2023-03-09,A003,A003-W07,Valve,4.28,63.8,2032.9,0.36
2023-03-10,A003,A003-W07,Valve,3.2,69.09,2117.37,0.3
2023-03-11,A003,A003-W07,Compressor,3.54,74.81,2060.16,0.2
2023-03-12,A003,A003-W07,Valve,3.52,83.47,2080.13,0.2
2023-03-13,A003,A003-W07,Pump,3.99,81.75,2062.79,0.22
2023-03-14,A003,A003-W07,Compressor,4.2,62.72,2090.53,0.24
2023-03-15,A003,A003-W07,Pump,4.07,63.6,2069.14,0.23
2023-03-16,A003,A003-W07,Pump,3.32,68.23,2018.4,0.55
2023-03-17,A003,A003-W07,Valve,4.11,61.5,2024.6,0.23
2023-03-18,A003,A003-W07,Pump,2.63,81.95,2099.85,0.16
2023-03-19,A003,A003-W07,Compressor,3.48,74.63,2111.28,0.32
2023-03-20,A003,A003-W07,Compressor,3.16,84.84,2075.09,0.18
2023-03-21,A003,A003-W07,Compressor,3.42,70.47,2088.39,0.2
2023-03-22,A003,A003-W07,Pump,2.8,75.82,2076.64,0.16
2023-03-23,A003,A003-W07,Compressor,2.6,67.38,2109.94,0.15
2023-03-24,A003,A003-W07,Compressor,2.97,74.57,2124.63,0.17
2023-03-25,A003,A003-W07,Compressor,4.49,70.09,2124.78,0.37
2023-03-26,A003,A003-W07,Compressor,3.66,66.92,2023.87,0.45
2023-03-27,A003,A003-W07,Compressor,3.12,69.76,2078.94,0.18
2023-03-28,A003,A003-W07,Valve,4.36,76.84,2057.32,0.6
2023-03-29,A003,A003-W07,Compressor,2.59,69.83,1998.73,0.15
2023-03-30,A003,A003-W07,Compressor,4.26,71.1,2059.48,0.24
2023-03-31,A003,A003-W07,Compressor,3.88,80.75,2009.96,0.22
2023-04-01,A003,A003-W07,Pump,3.03,75.46,2008.6,0.18
2023-04-02,A003,A003-W07,Valve,3.14,77.31,2044.4,0.18
2023-04-03,A003,A003-W07,Compressor,4.19,79.09,2016.9,0.23
2023-04-04,A003,A003-W07,Pump,3.87,80.55,2105.35,0.22
2023-04-05,A003,A003-W07,Valve,4.26,64.35,2089.57,0.36
2023-04-06,A003,A003-W07,Pump,3.5,66.32,2097.72,0.32
2023-04-07,A003,A003-W07,Valve,3.94,74.1,2025.69,0.58
2023-04-08,A003,A003-W07,Pump,3.93,73.02,2065.1,0.34
2023-04-09,A003,A003-W07,Pump,4.04,67.79,2099.06,0.23
2023-04-10,A003,A003-W07,Compressor,3.93,64.32,2116.89,0.22
2023-04-11,A003,A003-W07,Compressor,2.89,67.16,2020.66,0.17
2023-04-12,A003,A003-W07,Pump,4.35,69.81,2053.92,0.36
2023-04-13,A003,A003-W07,Pump,4.0,71.03,2096.3,0.23
2023-04-14,A003,A003-W07,Pump,3.47,72.19,2096.51,0.2
2023-04-15,A003,A003-W07,Pump,4.36,75.94,2032.14,0.24
2023-04-16,A003,A003-W07,Compressor,3.21,65.17,2095.7,0.19
2023-04-17,A003,A003-W07,Valve,3.01,83.39,2016.87,0.3
2023-04-18,A003,A003-W07,Compressor,4.39,65.96,2033.96,0.36
2023-04-19,A003,A003-W07,Valve,4.62,83.74,2036.57,0.38
2023-04-20,A003,A003-W07,Compressor,3.14,88.54,2097.28,0.54
2023-04-21,A003,A003-W07,Valve,4.63,84.71,2096.83,0.62
2023-04-22,A003,A003-W07,Valve,3.59,75.35,1999.35,0.32
2023-04-23,A003,A003-W07,Valve,4.27,71.92,2021.18,0.48
2023-04-24,A003,A003-W07,Compressor,3.76,82.62,2024.22,0.21
2023-04-25,A003,A003-W07,Compressor,2.8,65.13,2065.68,0.16
2023-04-26,A003,A003-W07,Valve,4.65,64.93,2022.07,0.5
2023-04-27,A003,A003-W07,Valve,3.69,68.85,2014.98,0.21
2023-04-28,A003,A003-W07,Compressor,3.04,79.88,2019.83,0.3
2023-04-29,A003,A003-W07,Compressor,4.14,70.94,1989.98,0.23
2023-04-30,A003,A003-W07,Pump,2.96,73.8,2006.48,0.41
2023-05-01,A003,A003-W07,Compressor,3.31,85.62,2113.71,0.55
2023-05-02,A003,A003-W07,Pump,4.1,69.67,1994.96,0.47
2023-05-03,A003,A003-W07,Compressor,2.59,66.33,2076.39,0.15
2023-05-04,A003,A003-W07,Pump,3.28,65.62,2069.38,0.43
2023-05-05,A003,A003-W07,Valve,3.51,85.99,2040.41,0.44
2023-05-06,A003,A003-W07,Pump,4.61,86.46,2074.59,0.62
2023-05-07,A003,A003-W07,Pump,3.23,78.25,2028.26,0.19
2023-05-08,A003,A003-W07,Pump,2.92,76.53,2001.1,0.17
2023-05-09,A003,A003-W07,Valve,4.35,65.26,2092.05,0.24
2023-05-10,A003,A003-W07,Pump,3.14,84.93,2053.31,0.18
2023-05-11,A003,A003-W07,Compressor,2.9,66.14,2084.7,0.17
2023-05-12,A003,A003-W07,Valve,2.91,63.65,2011.22,0.17
2023-05-13,A003,A003-W07,Compressor,2.55,70.16,2019.91,0.15
2023-05-14,A003,A003-W07,Pump,3.15,74.17,2097.89,0.3
2023-05-15,A003,A003-W07,Compressor,3.71,75.6,2026.8,0.21
2023-05-16,A003,A003-W07,Pump,3.77,68.15,2084.48,0.45
2023-05-17,A003,A003-W07,Valve,4.83,69.19,2064.46,0.63
2023-05-18,A003,A003-W07,Compressor,3.97,66.16,2096.25,0.58
2023-05-19,A003,A003-W07,Compressor,2.78,81.16,2069.94,0.16
2023-05-20,A003,A003-W07,Pump,4.28,66.49,2061.29,0.24
2023-05-21,A003,A003-W07,Pump,3.71,73.59,2087.24,0.57
2023-05-22,A003,A003-W07,Valve,3.1,82.8,2063.82,0.18
2023-05-23,A003,A003-W07,Compressor,2.87,78.68,2067.57,0.17
2023-05-24,A003,A003-W07,Pump,3.37,81.65,2061.51,0.31
2023-05-25,A003,A003-W07,Pump,3.34,68.01,2014.28,0.19
2023-05-26,A003,A003-W07,Valve,4.82,83.51,2024.13,0.51
2023-05-27,A003,A003-W07,Pump,3.54,63.18,2031.33,0.2
2023-05-28,A003,A003-W07,Compressor,3.88,73.49,2091.5,0.22
2023-05-29,A003,A003-W07,Pump,2.51,80.51,1988.17,0.15
2023-05-30,A003,A003-W07,Compressor,4.68,75.32,2085.48,0.38
2023-05-31,A003,A003-W07,Pump,3.3,72.07,2065.35,0.43
2023-06-01,A003,A003-W07,Pump,4.04,67.99,2100.05,0.23
2023-06-02,A003,A003-W07,Valve,4.37,84.58,2015.86,0.24
2023-06-03,A003,A003-W07,Compressor,4.39,80.87,1989.45,0.24
2023-06-04,A003,A003-W07,Pump,3.61,80.28,2060.41,0.33
2023-06-05,A003,A003-W07,Pump,4.04,64.91,2062.91,0.47
2023-06-06,A003,A003-W07,Pump,4.36,87.35,2050.02,0.48
2023-06-07,A003,A003-W07,Valve,3.49,84.85,2090.4,0.2
2023-06-08,A003,A003-W07,Valve,3.21,73.02,2070.22,0.43
2023-06-09,A003,A003-W07,Valve,3.7,79.23,2052.15,0.33
2023-06-10,A003,A003-W07,Compressor,2.56,83.3,2005.16,0.15
2023-06-11,A003,A003-W07,Valve,4.05,72.98,2057.98,0.47
2023-06-12,A003,A003-W07,Valve,3.76,82.94,2075.67,0.21
2023-06-13,A003,A003-W07,Compressor,2.79,72.74,2034.95,0.16
2023-06-14,A003,A003-W07,Pump,4.87,64.96,2084.86,0.51
2023-06-15,A003,A003-W07,Pump,3.29,62.68,2087.99,0.19
2023-06-16,A003,A003-W07,Compressor,3.36,69.94,2064.64,0.19
2023-06-17,A003,A003-W07,Pump,4.01,73.51,2082.68,0.47
2023-06-18,A003,A003-W07,Pump,4.14,81.76,2071.3,0.35
2023-06-19,A003,A003-W07,Compressor,3.46,74.81,2083.02,0.2
2023-06-20,A003,A003-W07,Pump,3.56,76.58,2013.14,0.44
2023-06-21,A003,A003-W07,Compressor,4.1,84.86,2058.42,0.23
2023-06-22,A003,A003-W07,Valve,3.14,71.47,1993.88,0.54
2023-06-23,A003,A003-W07,Pump,4.14,75.14,2000.67,0.23
2023-06-24,A003,A003-W07,Compressor,5.0,86.94,2063.65,0.63
2023-06-25,A003,A003-W07,Compressor,4.85,81.67,2050.99,0.51
2023-06-26,A003,A003-W07,Pump,4.2,80.77,2074.49,0.24
2023-06-27,A003,A003-W07,Valve,5.03,88.41,2084.02,0.64
2023-06-28,A003,A003-W07,Pump,3.33,73.18,2010.84,0.19
2023-06-29,A003,A003-W07,Pump,4.82,86.36,2075.47,0.51
2023-06-30,A003,A003-W07,Valve,3.65,64.15,2059.34,0.21
2023-07-01,A003,A003-W07,Pump,4.09,84.6,2023.96,0.23
2023-07-02,A003,A003-W07,Valve,4.47,69.78,2064.78,0.37
2023-07-03,A003,A003-W07,Valve,2.77,65.28,2037.12,0.28
2023-07-04,A003,A003-W07,Valve,3.28,68.04,2027.09,0.19
2023-07-05,A003,A003-W07,Valve,4.25,71.12,1984.51,0.24
2023-07-06,A003,A003-W07,Compressor,3.08,65.92,2007.0,0.42
2023-07-07,A003,A003-W07,Compressor,2.9,62.78,2068.06,0.17
2023-07-08,A003,A003-W07,Pump,2.53,71.82,2055.23,0.15
2023-07-09,A003,A003-W07,Compressor,3.4,84.74,2029.08,0.31
2023-07-10,A003,A003-W07,Pump,3.34,88.61,2000.14,0.55
2023-07-11,A003,A003-W07,Valve,3.31,63.69,1986.12,0.19
2023-07-12,A003,A003-W07,Compressor,4.32,66.38,2104.03,0.24
2023-07-13,A003,A003-W07,Valve,4.56,66.01,2018.08,0.61
2023-07-14,A003,A003-W07,Pump,3.69,72.78,2074.84,0.21
2023-07-15,A003,A003-W07,Compressor,3.27,64.83,2068.51,0.43
2023-07-16,A003,A003-W07,Valve,4.88,72.07,2080.4,0.63
2023-07-17,A003,A003-W07,Valve,3.89,78.93,2004.39,0.22
2023-07-18,A003,A003-W07,Pump,3.54,77.17,2028.29,0.32
2023-07-19,A003,A003-W07,Compressor,4.06,75.12,2018.2,0.23
2023-07-20,A003,A003-W07,Compressor,3.26,85.37,2049.12,0.55
2023-07-21,A003,A003-W07,Valve,3.63,89.48,2034.3,0.57
2023-07-22,A003,A003-W07,Compressor,3.14,76.99,2046.56,0.18
2023-07-23,A003,A003-W07,Compressor,3.21,84.68,1968.8,0.55
2023-07-24,A003,A003-W07,Valve,3.81,77.76,2071.53,0.46
2023-07-25,A003,A003-W07,Pump,3.72,68.13,1976.17,0.57
2023-07-26,A003,A003-W07,Compressor,4.47,69.14,2096.68,0.25
2023-07-27,A003,A003-W07,Compressor,3.7,69.99,1983.23,0.21
2023-07-28,A003,A003-W07,Pump,4.43,61.66,2004.19,0.25
2023-07-29,A003,A003-W07,Pump,3.44,61.42,2038.41,0.2
2023-07-30,A003,A003-W07,Compressor,2.79,70.54,2043.69,0.28
2023-07-31,A003,A003-W07,Compressor,4.34,72.41,1989.99,0.24
2023-08-01,A003,A003-W07,Compressor,4.15,71.3,2002.64,0.23
2023-08-02,A003,A003-W07,Pump,4.61,66.87,2065.28,0.62
2023-08-03,A003,A003-W07,Pump,4.49,83.2,2021.28,0.49
2023-08-04,A003,A003-W07,Compressor,3.98,76.56,2034.87,0.22
2023-08-05,A003,A003-W07,Pump,3.99,82.39,2017.23,0.34
2023-08-06,A003,A003-W07,Valve,2.83,82.6,1982.48,0.17
2023-08-07,A003,A003-W07,Pump,2.81,61.73,2061.38,0.29
2023-08-08,A003,A003-W07,Compressor,3.82,70.38,1996.58,0.22
2023-08-09,A003,A003-W07,Compressor,2.94,78.65,1975.56,0.29
2023-08-10,A003,A003-W07,Pump,3.14,73.44,2086.19,0.18
2023-08-11,A003,A003-W07,Pump,2.6,65.35,1967.87,0.16
2023-08-12,A003,A003-W07,Compressor,2.81,80.73,2088.1,0.17
2023-08-13,A003,A003-W07,Compressor,3.86,65.97,2013.98,0.22
2023-08-14,A003,A003-W07,Compressor,3.42,74.85,2086.01,0.56
2023-08-15,A003,A003-W07,Compressor,3.88,77.72,2005.43,0.58
2023-08-16,A003,A003-W07,Valve,4.52,76.58,2040.44,0.49
2023-08-17,A003,A003-W07,Valve,4.42,83.35,2082.83,0.49
2023-08-18,A003,A003-W07,Compressor,3.34,66.28,2030.16,0.55
2023-08-19,A003,A003-W07,Compressor,4.66,66.47,2067.51,0.5
2023-08-20,A003,A003-W07,Valve,4.31,77.8,1970.65,0.36
2023-08-21,A003,A003-W07,Valve,2.67,66.1,1988.76,0.16
2023-08-22,A003,A003-W07,Pump,4.33,77.51,1964.44,0.36
2023-08-23,A003,A003-W07,Valve,3.08,71.33,2074.17,0.3
2023-08-24,A003,A003-W07,Pump,3.94,82.09,1962.54,0.34
2023-08-25,A003,A003-W07,Pump,4.0,82.18,2044.1,0.22
2023-08-26,A003,A003-W07,Compressor,3.55,65.79,2023.87,0.44
2023-08-27,A003,A003-W07,Compressor,3.47,81.07,2021.2,0.2
2023-08-28,A003,A003-W07,Pump,3.34,75.64,2042.59,0.19
2023-08-29,A003,A003-W07,Pump,4.39,79.92,2027.13,0.24
2023-08-30,A003,A003-W07,Pump,4.07,76.66,1969.44,0.47
2023-08-31,A003,A003-W07,Valve,3.72,67.35,1968.19,0.21
2023-09-01,A003,A003-W07,Valve,4.36,80.71,1978.35,0.24
2023-09-02,A003,A003-W07,Pump,3.68,82.7,2086.09,0.21
2023-09-03,A003,A003-W07,Pump,4.4,79.05,1956.12,0.25
2023-09-04,A003,A003-W07,Valve,3.21,82.69,2020.24,0.19
2023-09-05,A003,A003-W07,Valve,4.66,66.7,2046.62,0.38
2023-09-06,A003,A003-W07,Valve,3.84,69.58,2045.33,0.58
2023-09-07,A003,A003-W07,Valve,2.6,69.45,2047.71,0.15
2023-09-08,A003,A003-W07,Pump,4.32,79.92,2003.7,0.24
2023-09-09,A003,A003-W07,Valve,3.12,80.51,1945.35,0.54
2023-09-10,A003,A003-W07,Valve,2.61,83.73,1961.84,0.16
2023-09-11,A003,A003-W07,Compressor,3.05,80.85,1986.32,0.3
2023-09-12,A003,A003-W07,Pump,3.22,73.54,2082.79,0.19
2023-09-13,A003,A003-W07,Compressor,2.9,60.65,1970.22,0.17
2023-09-14,A003,A003-W07,Compressor,4.37,69.29,1983.48,0.24
2023-09-15,A003,A003-W07,Pump,3.72,83.78,1965.18,0.33
2023-09-16,A003,A003-W07,Compressor,4.03,79.22,2042.1,0.47
2023-09-17,A003,A003-W07,Pump,2.9,76.26,2039.7,0.17
2023-09-18,A003,A003-W07,Pump,4.04,78.88,1999.67,0.35
2023-09-19,A003,A003-W07,Valve,3.43,66.72,1949.59,0.2
2023-09-20,A003,A003-W07,Valve,4.2,74.11,2053.71,0.24
2023-09-21,A003,A003-W07,Valve,2.73,66.88,2017.69,0.16
2023-09-22,A003,A003-W07,Pump,3.57,76.84,1960.2,0.2
2023-09-23,A003,A003-W07,Compressor,3.02,77.74,2082.7,0.18
2023-09-24,A003,A003-W07,Valve,4.3,78.59,2000.89,0.6
2023-09-25,A003,A003-W07,Valve,4.04,82.08,2079.36,0.35
2023-09-26,A003,A003-W07,Pump,4.66,82.73,2040.92,0.5
2023-09-27,A003,A003-W07,Compressor,3.27,63.51,2036.2,0.43
2023-09-28,A003,A003-W07,Valve,4.21,75.41,2072.68,0.24
2023-09-29,A003,A003-W07,Pump,3.8,70.26,2039.56,0.22
2023-09-30,A003,A003-W07,Valve,2.93,69.28,1992.14,0.17
2023-10-01,A003,A003-W07,Pump,3.25,68.46,1953.02,0.55
2023-10-02,A003,A003-W07,Valve,4.35,72.14,2095.59,0.6
2023-10-03,A003,A003-W07,Pump,4.5,75.31,2000.74,0.49
2023-10-04,A003,A003-W07,Compressor,2.78,70.76,2056.43,0.16
2023-10-05,A003,A003-W07,Compressor,2.6,71.76,1972.65,0.15
2023-10-06,A003,A003-W07,Compressor,4.24,67.2,2050.15,0.48
2023-10-07,A003,A003-W07,Pump,3.5,75.81,1978.63,0.32
2023-10-08,A003,A003-W07,Compressor,4.39,70.75,2034.87,0.24
2023-10-09,A003,A003-W07,Compressor,4.03,74.62,1983.05,0.59
2023-10-10,A003,A003-W07,Pump,3.92,76.59,1961.78,0.22
2023-10-11,A003,A003-W07,Pump,2.93,60.63,2062.22,0.17
2023-10-12,A003,A003-W07,Compressor,2.82,79.92,2055.99,0.17
2023-10-13,A003,A003-W07,Compressor,3.71,85.88,2015.11,0.57
2023-10-14,A003,A003-W07,Valve,2.87,82.98,1934.77,0.17
2023-10-15,A003,A003-W07,Pump,4.35,76.0,2005.05,0.24
2023-10-16,A003,A003-W07,Compressor,3.48,75.06,1967.04,0.2
2023-10-17,A003,A003-W07,Compressor,4.4,71.95,2020.42,0.61
2023-10-18,A003,A003-W07,Compressor,3.96,81.57,2064.14,0.46
2023-10-19,A003,A003-W07,Pump,3.22,77.43,2052.28,0.43
2023-10-20,A003,A003-W07,Pump,3.09,72.27,2028.41,0.42
2023-10-21,A003,A003-W07,Pump,3.71,75.95,2060.58,0.21
2023-10-22,A003,A003-W07,Valve,3.28,73.07,2036.73,0.43
2023-10-23,A003,A003-W07,Pump,2.96,73.57,2024.69,0.17
2023-10-24,A003,A003-W07,Valve,2.99,80.78,1957.86,0.17
2023-10-25,A003,A003-W07,Compressor,3.43,79.59,2025.89,0.32
2023-10-26,A003,A003-W07,Compressor,3.27,80.07,1958.26,0.19
2023-10-27,A003,A003-W07,Compressor,2.74,65.13,2005.96,0.16
2023-10-28,A003,A003-W07,Valve,3.64,80.46,2037.85,0.21
2023-10-29,A003,A003-W07,Compressor,3.73,76.08,2026.05,0.21
2023-10-30,A003,A003-W07,Compressor,4.39,70.15,2053.2,0.36
2023-10-31,A003,A003-W07,Pump,3.14,84.33,1949.05,0.18
2023-11-01,A003,A003-W07,Valve,3.22,74.11,1976.57,0.19
2023-11-02,A003,A003-W07,Pump,2.77,80.52,1959.06,0.28
2023-11-03,A003,A003-W07,Valve,3.59,79.73,2019.12,0.2
2023-11-04,A003,A003-W07,Valve,2.62,72.9,1969.2,0.16
2023-11-05,A003,A003-W07,Pump,3.0,84.78,2020.13,0.17
2023-11-06,A003,A003-W07,Pump,2.74,61.1,2036.42,0.16
2023-11-07,A003,A003-W07,Pump,3.7,80.76,1981.99,0.21
2023-11-08,A003,A003-W07,Valve,3.12,64.95,1930.89,0.18
2023-11-09,A003,A003-W07,Valve,2.78,72.68,1995.54,0.16
2023-11-10,A003,A003-W07,Compressor,2.57,69.97,2064.0,0.15
2023-11-11,A003,A003-W07,Compressor,4.23,61.12,1995.87,0.24
2023-11-12,A003,A003-W07,Pump,2.77,71.91,1974.84,0.16
2023-11-13,A003,A003-W07,Compressor,3.04,73.16,1969.82,0.18
2023-11-14,A003,A003-W07,Valve,4.56,87.07,2071.19,0.49
2023-11-15,A003,A003-W07,Valve,3.8,66.75,1959.54,0.33
2023-11-16,A003,A003-W07,Pump,3.93,66.26,2027.53,0.58
2023-11-17,A003,A003-W07,Pump,3.35,84.56,1983.25,0.31
2023-11-18,A003,A003-W07,Pump,2.92,86.21,1910.79,0.41
2023-11-19,A003,A003-W07,Valve,3.95,69.81,1989.06,0.34
2023-11-20,A003,A003-W07,Compressor,3.31,78.96,1964.28,0.19
2023-11-21,A003,A003-W07,Compressor,3.26,64.57,2001.41,0.19
2023-11-22,A003,A003-W07,Valve,3.97,80.72,2004.64,0.22
2023-11-23,A003,A003-W07,Valve,3.45,76.97,1985.59,0.44
2023-11-24,A003,A003-W07,Pump,2.8,77.27,2011.83,0.16
2023-11-25,A003,A003-W07,Compressor,4.16,76.17,1950.07,0.59
2023-11-26,A003,A003-W07,Pump,3.78,68.29,2010.05,0.21
2023-11-27,A003,A003-W07,Valve,2.59,72.4,1991.6,0.15
2023-11-28,A003,A003-W07,Valve,3.32,64.32,1938.53,0.31
2023-11-29,A003,A003-W07,Valve,2.83,76.63,1980.34,0.17
2023-11-30,A003,A003-W07,Pump,4.24,74.59,1973.37,0.48
2023-12-01,A003,A003-W07,Compressor,4.06,61.66,2001.79,0.23
2023-12-02,A003,A003-W07,Valve,2.91,73.33,1958.45,0.41
2023-12-03,A003,A003-W07,Pump,2.79,70.84,2006.3,0.16
2023-12-04,A003,A003-W07,Valve,4.82,67.19,1971.26,0.51
2023-12-05,A003,A003-W07,Valve,4.43,81.16,1972.72,0.25
2023-12-06,A003,A003-W07,Compressor,3.49,68.14,2042.49,0.32
2023-12-07,A003,A003-W07,Compressor,3.6,81.9,2039.34,0.2
2023-12-08,A003,A003-W07,Pump,4.26,76.94,1950.3,0.24
2023-12-09,A003,A003-W07,Pump,3.19,62.28,2024.09,0.3
2023-12-10,A003,A003-W07,Compressor,3.68,78.05,2003.39,0.21
2023-12-11,A003,A003-W07,Compressor,2.71,65.96,2036.55,0.28
2023-12-12,A003,A003-W07,Compressor,2.68,68.59,1974.04,0.16
2023-12-13,A003,A003-W07,Valve,2.96,68.48,2026.63,0.41
2023-12-14,A003,A003-W07,Compressor,3.61,74.51,1970.94,0.21
2023-12-15,A003,A003-W07,Valve,3.43,65.68,2012.38,0.56
2023-12-16,A003,A003-W07,Pump,2.66,60.45,1915.73,0.16
2023-12-17,A003,A003-W07,Pump,4.45,63.06,1970.03,0.25
2023-12-18,A003,A003-W07,Compressor,2.86,61.77,2005.35,0.17
2023-12-19,A003,A003-W07,Pump,4.84,85.31,2049.16,0.51
2023-12-20,A003,A003-W07,Compressor,4.08,77.22,1937.43,0.47
2023-12-21,A003,A003-W07,Pump,4.33,82.32,1993.32,0.24
2023-12-22,A003,A003-W07,Pump,4.49,73.16,1989.29,0.25
2023-12-23,A003,A003-W07,Valve,3.76,64.76,2018.17,0.45
2023-12-24,A003,A003-W07,Compressor,4.46,63.15,1969.25,0.49
2023-12-25,A003,A003-W07,Pump,4.13,81.45,2041.62,0.23
2023-12-26,A003,A003-W07,Compressor,2.9,70.05,2051.78,0.17
2023-12-27,A003,A003-W07,Valve,3.33,63.41,1993.86,0.19
2023-12-28,A003,A003-W07,Valve,4.45,72.39,1977.72,0.25
2023-12-29,A003,A003-W07,Pump,2.84,79.53,2044.75,0.17
2023-12-30,A003,A003-W07,Compressor,4.02,72.88,2045.29,0.23
2023-12-31,A003,A003-W07,Compressor,3.26,73.27,1983.49,0.19
2024-01-01,A003,A003-W07,Valve,4.54,61.57,1986.81,0.37
2024-01-02,A003,A003-W07,Compressor,3.79,60.0,2057.68,0.21
2024-01-03,A003,A003-W07,Pump,4.63,67.99,2034.58,0.62
2024-01-04,A003,A003-W07,Valve,2.97,81.69,1952.14,0.29
2024-01-05,A003,A003-W07,Pump,3.63,84.97,1973.0,0.21
2024-01-06,A003,A003-W07,Pump,4.4,81.22,2036.45,0.49
2024-01-07,A003,A003-W07,Pump,3.02,62.04,1930.34,0.3
2024-01-08,A003,A003-W07,Compressor,2.68,73.26,1989.6,0.16
2024-01-09,A003,A003-W07,Valve,3.93,66.51,1949.06,0.34
2024-01-10,A003,A003-W07,Pump,3.31,82.92,1932.27,0.19
2024-01-11,A003,A003-W07,Valve,3.16,76.17,1964.4,0.42
2024-01-12,A003,A003-W07,Pump,4.64,86.08,2037.77,0.62
2024-01-13,A003,A003-W07,Compressor,3.57,81.08,1932.75,0.44
2024-01-14,A003,A003-W07,Compressor,3.91,75.12,1996.79,0.22
2024-01-15,A003,A003-W07,Valve,3.78,87.77,1993.02,0.57
2024-01-16,A003,A003-W07,Valve,3.85,72.91,1911.05,0.58
2024-01-17,A003,A003-W07,Compressor,3.16,86.96,1927.48,0.42
2024-01-18,A003,A003-W07,Pump,4.24,74.78,1950.81,0.36
2024-01-19,A003,A003-W07,Compressor,2.94,69.32,2022.04,0.17
2024-01-20,A003,A003-W07,Pump,3.97,81.82,1981.18,0.22
2024-01-21,A003,A003-W07,Compressor,3.46,81.2,2011.32,0.2
2024-01-22,A003,A003-W07,Pump,2.58,67.42,2048.28,0.15
2024-01-23,A003,A003-W07,Valve,3.45,81.45,1960.12,0.56
2024-01-24,A003,A003-W07,Valve,3.07,86.48,2017.73,0.3
2024-01-25,A003,A003-W07,Compressor,4.15,72.26,1963.88,0.23
2024-01-26,A003,A003-W07,Compressor,2.93,64.74,2007.35,0.17
2024-01-27,A003,A003-W07,Pump,3.35,83.31,2002.36,0.19
2024-01-28,A003,A003-W07,Compressor,4.35,80.86,1947.56,0.24
2024-01-29,A003,A003-W07,Pump,3.38,67.56,1958.38,0.43
2024-01-30,A003,A003-W07,Pump,3.45,64.77,1996.28,0.2
2024-01-31,A003,A003-W07,Pump,3.76,78.93,1997.4,0.45
2024-02-01,A003,A003-W07,Compressor,2.88,78.07,1969.89,0.17
2024-02-02,A003,A003-W07,Compressor,4.24,70.61,1958.02,0.36
2024-02-03,A003,A003-W07,Valve,4.46,81.74,2041.44,0.25
2024-02-04,A003,A003-W07,Pump,4.39,77.95,1924.09,0.48
2024-02-05,A003,A003-W07,Compressor,3.99,79.63,1997.33,0.58
2024-02-06,A003,A003-W07,Valve,2.67,83.63,1997.24,0.16
2024-02-07,A003,A003-W07,Valve,4.55,71.63,1980.51,0.61
2024-02-08,A003,A003-W07,Valve,4.23,77.77,1951.53,0.6
2024-02-09,A003,A003-W07,Valve,3.77,74.47,1996.83,0.21
2024-02-10,A003,A003-W07,Compressor,3.37,67.35,1916.72,0.43
2024-02-11,A003,A003-W07,Valve,4.23,85.1,1960.94,0.48
2024-02-12,A003,A003-W07,Compressor,3.78,66.35,2003.79,0.33
2024-02-13,A003,A003-W07,Valve,4.86,78.73,1914.06,0.63
2024-02-14,A003,A003-W07,Compressor,4.24,81.46,1981.87,0.36
2024-02-15,A003,A003-W07,Pump,4.47,69.89,1956.44,0.49
2024-02-16,A003,A003-W07,Pump,3.53,78.84,1961.76,0.32
2024-02-17,A003,A003-W07,Pump,3.23,70.51,1904.55,0.55
2024-02-18,A003,A003-W07,Compressor,3.9,74.97,2002.33,0.22
2024-02-19,A003,A003-W07,Compressor,2.88,74.38,1952.32,0.17
2024-02-20,A003,A003-W07,Pump,3.56,82.22,1978.35,0.32
2024-02-21,A003,A003-W07,Valve,4.07,62.4,1958.68,0.23
2024-02-22,A003,A003-W07,Compressor,4.12,62.78,1980.95,0.23
2024-02-23,A003,A003-W07,Compressor,3.98,68.9,1918.94,0.58
2024-02-24,A003,A003-W07,Valve,3.8,77.5,1987.07,0.57
2024-02-25,A003,A003-W07,Pump,4.33,62.4,1937.87,0.24
2024-02-26,A003,A003-W07,Compressor,2.84,77.37,2005.27,0.17
2024-02-27,A003,A003-W07,Compressor,3.39,81.71,2005.24,0.55
2024-02-28,A003,A003-W07,Compressor,4.23,71.68,1966.97,0.48
2024-02-29,A003,A003-W07,Pump,3.34,66.89,2043.41,0.19
2024-03-01,A003,A003-W07,Valve,3.7,67.91,1988.77,0.21
2024-03-02,A003,A003-W07,Valve,2.85,80.58,1961.79,0.17
2024-03-03,A003,A003-W07,Valve,3.92,61.92,2027.27,0.22
