date,asset_id,well_id,oil_produced_bbl,gas_produced_mcf,water_cut_pct,downtime_hours
2024-12-29,A004,A004-W02,766.84,5366.69,29.52,2
2024-12-30,A004,A004-W02,721.47,5509.14,29.93,0
2024-12-31,A004,A004-W02,774.5,5455.66,30.62,2
2023-01-01,A004,A004-W03,1155.52,6836.44,12.75,3
2023-01-02,A004,A004-W03,1190.61,6457.91,12.75,3
2023-01-03,A004,A004-W03,1163.93,6517.72,12.75,1
2023-01-04,A004,A004-W03,1168.53,6839.54,12.75,0
2023-01-05,A004,A004-W03,1132.2,6935.55,12.75,1
2023-01-06,A004,A004-W03,1087.46,6861.41,12.76,1
2023-01-07,A004,A004-W03,1140.49,6798.72,12.76,0
2023-01-08,A004,A004-W03,1146.45,7063.56,12.76,2
2023-01-09,A004,A004-W03,1154.4,6510.0,12.76,3
2023-01-10,A004,A004-W03,1116.94,6509.09,12.76,3
2023-01-11,A004,A004-W03,1106.1,7066.03,12.77,0
2023-01-12,A004,A004-W03,1156.55,7052.54,12.78,1
2023-01-13,A004,A004-W03,1118.79,6544.0,12.77,0
2023-01-14,A004,A004-W03,1153.9,6734.34,12.77,0
2023-01-15,A004,A004-W03,1108.3,6706.59,12.78,0
2023-01-16,A004,A004-W03,1152.17,6542.5,12.78,0
2023-01-17,A004,A004-W03,1189.38,6464.47,12.78,0
2023-01-18,A004,A004-W03,1111.49,6439.34,12.8,0
2023-01-19,A004,A004-W03,1130.41,6839.0,12.77,0
2023-01-20,A004,A004-W03,1137.66,7032.76,12.78,0
2023-01-21,A004,A004-W03,1140.98,6479.75,12.81,3
2023-01-22,A004,A004-W03,1135.81,6993.09,12.79,1
2023-01-23,A004,A004-W03,1154.42,6666.57,12.79,0
2023-01-24,A004,A004-W03,1111.4,6841.99,12.81,2
2023-01-25,A004,A004-W03,1162.68,6444.03,12.78,0
2023-01-26,A004,A004-W03,1086.07,6818.83,12.77,0
2023-01-27,A004,A004-W03,1189.07,6716.85,12.81,2
2023-01-28,A004,A004-W03,1197.28,7062.96,12.81,0
2023-01-29,A004,A004-W03,1093.28,6595.42,12.78,0
2023-01-30,A004,A004-W03,1193.65,6583.87,12.79,0
2023-01-31,A004,A004-W03,1125.57,6901.2,12.78,0
2023-02-01,A004,A004-W03,1185.38,6753.13,12.83,0
2023-02-02,A004,A004-W03,1156.11,6931.52,12.78,3
2023-02-03,A004,A004-W03,1167.05,6884.18,12.8,0
2023-02-04,A004,A004-W03,1103.56,6465.94,12.79,0
2023-02-05,A004,A004-W03,1131.47,6494.22,12.79,0
2023-02-06,A004,A004-W03,1143.14,6545.22,12.81,3
2023-02-07,A004,A004-W03,1134.77,6509.48,12.83,1
2023-02-08,A004,A004-W03,1102.21,6828.13,12.8,0
2023-02-09,A004,A004-W03,1174.74,6952.4,12.9,1
2023-02-10,A004,A004-W03,1083.68,6476.4,12.81,0
2023-02-11,A004,A004-W03,1114.91,6882.53,12.83,0
2023-02-12,A004,A004-W03,1141.72,6618.8,12.8,3
2023-02-13,A004,A004-W03,1089.57,7043.87,12.82,0
2023-02-14,A004,A004-W03,1130.99,6663.9,12.8,1
2023-02-15,A004,A004-W03,1168.99,7011.56,12.83,0
2023-02-16,A004,A004-W03,1124.23,6455.11,12.83,0
2023-02-17,A004,A004-W03,1117.8,6641.43,12.85,0
2023-02-18,A004,A004-W03,1138.18,7031.72,12.83,1
2023-02-19,A004,A004-W03,1093.12,6642.78,12.8,0
2023-02-20,A004,A004-W03,1116.72,6896.4,12.88,0
2023-02-21,A004,A004-W03,1136.61,6796.53,12.84,3
2023-02-22,A004,A004-W03,1106.95,6887.51,12.86,0
2023-02-23,A004,A004-W03,1106.46,6425.28,12.89,3
2023-02-24,A004,A004-W03,1133.52,6731.41,12.89,3
2023-02-25,A004,A004-W03,1118.96,7010.94,12.87,0
2023-02-26,A004,A004-W03,1161.5,6774.66,12.86,0
2023-02-27,A004,A004-W03,1194.17,6532.93,12.83,0
2023-02-28,A004,A004-W03,1117.67,6763.84,12.84,0
2023-03-01,A004,A004-W03,1135.97,6598.93,12.89,0
2023-03-02,A004,A004-W03,1115.12,6907.33,12.85,0
2023-03-03,A004,A004-W03,1134.28,6703.48,12.83,3
2023-03-04,A004,A004-W03,1136.8,6739.92,12.88,2
2023-03-05,A004,A004-W03,1172.23,6516.42,12.92,0
2023-03-06,A004,A004-W03,1166.36,6714.14,12.86,0
2023-03-07,A004,A004-W03,1186.14,6479.4,12.87,1
2023-03-08,A004,A004-W03,1138.99,7013.64,12.85,0
2023-03-09,A004,A004-W03,1118.77,6931.43,12.88,1
2023-03-10,A004,A004-W03,1189.76,6945.08,12.86,0
2023-03-11,A004,A004-W03,1145.22,6403.64,12.98,0
2023-03-12,A004,A004-W03,1097.14,6788.78,12.82,2
2023-03-13,A004,A004-W03,1105.84,7007.74,12.92,1
2023-03-14,A004,A004-W03,1161.21,6650.7,12.91,0
2023-03-15,A004,A004-W03,1185.0,6424.28,12.93,0
2023-03-16,A004,A004-W03,1128.8,6844.78,12.85,2
2023-03-17,A004,A004-W03,1107.69,6681.07,12.9,3
2023-03-18,A004,A004-W03,1085.65,6660.93,12.9,3
2023-03-19,A004,A004-W03,1154.45,6776.72,12.9,0
2023-03-20,A004,A004-W03,1114.63,6741.79,12.89,3
2023-03-21,A004,A004-W03,1163.37,6541.13,12.92,0
2023-03-22,A004,A004-W03,1166.61,6987.93,12.99,0
2023-03-23,A004,A004-W03,1112.45,6804.75,12.84,0
2023-03-24,A004,A004-W03,1168.68,6864.06,13.01,2
2023-03-25,A004,A004-W03,1145.37,6365.1,13.0,3
2023-03-26,A004,A004-W03,1177.12,6796.44,12.91,3
2023-03-27,A004,A004-W03,1086.14,7036.27,12.88,0
2023-03-28,A004,A004-W03,1158.63,6409.71,13.06,0
2023-03-29,A004,A004-W03,1122.62,6624.12,12.92,0
2023-03-30,A004,A004-W03,1173.75,6624.79,12.88,2
2023-03-31,A004,A004-W03,1130.09,6793.77,12.96,3
2023-04-01,A004,A004-W03,1109.84,6839.25,12.95,0
2023-04-02,A004,A004-W03,1082.22,6774.43,12.96,2
2023-04-03,A004,A004-W03,1126.81,6431.38,12.84,3
2023-04-04,A004,A004-W03,1124.43,6623.7,13.06,2
2023-04-05,A004,A004-W03,1086.09,6770.35,12.87,0
2023-04-06,A004,A004-W03,1119.62,6566.45,13.01,3
2023-04-07,A004,A004-W03,1180.29,6856.78,12.99,3
2023-04-08,A004,A004-W03,1153.87,6619.58,12.96,1
2023-04-09,A004,A004-W03,1182.94,6404.48,12.9,1
2023-04-10,A004,A004-W03,1092.83,6507.76,13.09,0
2023-04-11,A004,A004-W03,1161.68,6753.58,12.88,0
2023-04-12,A004,A004-W03,1102.93,6698.65,13.03,0
2023-04-13,A004,A004-W03,1157.28,6926.54,12.91,2
2023-04-14,A004,A004-W03,1109.23,6733.98,13.0,0
2023-04-15,A004,A004-W03,1131.29,6365.95,12.97,2
2023-04-16,A004,A004-W03,1084.19,6896.09,12.96,2
2023-04-17,A004,A004-W03,1088.59,6933.78,12.96,2
2023-04-18,A004,A004-W03,1122.75,6810.33,13.06,0
2023-04-19,A004,A004-W03,1129.64,6884.98,12.98,1
2023-04-20,A004,A004-W03,1110.24,6613.55,12.89,3
2023-04-21,A004,A004-W03,1164.93,6910.18,13.0,0
2023-04-22,A004,A004-W03,1094.07,6834.94,13.04,0
2023-04-23,A004,A004-W03,1120.3,6584.96,13.05,1
2023-04-24,A004,A004-W03,1142.12,6947.4,12.92,3
2023-04-25,A004,A004-W03,1144.99,6753.89,13.09,0
2023-04-26,A004,A004-W03,1150.23,6475.71,12.99,3
2023-04-27,A004,A004-W03,1103.64,6761.91,13.09,0
2023-04-28,A004,A004-W03,1103.48,6993.99,12.99,2
2023-04-29,A004,A004-W03,1138.91,6641.12,13.04,0
2023-04-30,A004,A004-W03,1149.44,6897.8,13.08,3
2023-05-01,A004,A004-W03,1146.52,6346.9,12.99,3
2023-05-02,A004,A004-W03,1176.27,6551.2,13.05,0
2023-05-03,A004,A004-W03,1109.02,6749.92,13.05,0
2023-05-04,A004,A004-W03,1162.37,6544.54,12.91,1
2023-05-05,A004,A004-W03,1164.95,6550.14,12.93,0
2023-05-06,A004,A004-W03,1115.68,6500.68,12.99,0
2023-05-07,A004,A004-W03,1098.05,6744.08,13.05,2
2023-05-08,A004,A004-W03,1098.67,6643.83,12.88,3
2023-05-09,A004,A004-W03,1142.78,6905.58,13.06,0
2023-05-10,A004,A004-W03,1124.68,6945.28,12.96,0
2023-05-11,A004,A004-W03,1163.55,6345.5,13.04,2
2023-05-12,A004,A004-W03,1074.15,6505.89,13.1,2
2023-05-13,A004,A004-W03,1107.53,6800.56,13.03,1
2023-05-14,A004,A004-W03,1128.57,6931.53,12.87,0
2023-05-15,A004,A004-W03,1096.16,6538.5,12.98,0
2023-05-16,A004,A004-W03,1144.27,6874.94,13.05,0
2023-05-17,A004,A004-W03,1146.94,6838.28,12.91,0
2023-05-18,A004,A004-W03,1169.61,6657.21,13.13,0
2023-05-19,A004,A004-W03,1156.11,6495.27,13.06,0
2023-05-20,A004,A004-W03,1091.88,6911.41,12.96,3
2023-05-21,A004,A004-W03,1133.2,6422.51,13.06,0
2023-05-22,A004,A004-W03,1119.25,6964.78,13.0,2
2023-05-23,A004,A004-W03,1100.28,6512.94,12.88,0
2023-05-24,A004,A004-W03,1086.74,6283.79,13.12,3
2023-05-25,A004,A004-W03,1115.0,6392.88,13.2,0
2023-05-26,A004,A004-W03,1096.59,6349.07,13.28,0
2023-05-27,A004,A004-W03,1171.81,6927.25,13.09,0
2023-05-28,A004,A004-W03,1078.27,6510.58,12.91,2
2023-05-29,A004,A004-W03,1130.62,6618.43,12.98,3
2023-05-30,A004,A004-W03,1080.42,6522.02,12.98,2
2023-05-31,A004,A004-W03,1095.39,6510.15,12.95,0
2023-06-01,A004,A004-W03,1128.2,6541.9,12.92,2
2023-06-02,A004,A004-W03,1115.07,6720.51,13.02,0
2023-06-03,A004,A004-W03,1169.37,6695.46,13.06,2
2023-06-04,A004,A004-W03,1097.33,6370.01,12.98,0
2023-06-05,A004,A004-W03,1103.85,6470.41,12.9,2
2023-06-06,A004,A004-W03,1074.49,6377.64,13.25,2
2023-06-07,A004,A004-W03,1087.01,6359.94,13.1,0
2023-06-08,A004,A004-W03,1187.65,6817.88,12.99,3
2023-06-09,A004,A004-W03,1169.58,6957.74,13.07,0
2023-06-10,A004,A004-W03,1176.84,6746.94,13.04,3
2023-06-11,A004,A004-W03,1142.32,6368.97,13.03,0
2023-06-12,A004,A004-W03,1116.35,6416.99,13.17,1
2023-06-13,A004,A004-W03,1094.51,6316.1,13.06,2
2023-06-14,A004,A004-W03,1143.11,6892.86,12.95,3
2023-06-15,A004,A004-W03,1179.91,6453.34,13.02,3
2023-06-16,A004,A004-W03,1069.65,6668.03,13.09,0
2023-06-17,A004,A004-W03,1151.79,6836.19,13.32,0
2023-06-18,A004,A004-W03,1105.47,6499.24,13.09,3
2023-06-19,A004,A004-W03,1129.97,6680.9,13.35,3
2023-06-20,A004,A004-W03,1133.89,6912.88,13.06,0
2023-06-21,A004,A004-W03,1097.45,6653.62,13.39,0
2023-06-22,A004,A004-W03,1178.65,6811.18,12.98,0
2023-06-23,A004,A004-W03,1064.7,6835.19,13.14,3
2023-06-24,A004,A004-W03,1065.47,6833.66,13.06,3
2023-06-25,A004,A004-W03,1083.79,6942.47,13.12,2
2023-06-26,A004,A004-W03,1165.99,6444.27,13.13,0
2023-06-27,A004,A004-W03,1135.94,6353.53,12.96,3
2023-06-28,A004,A004-W03,1165.91,6384.35,13.07,0
2023-06-29,A004,A004-W03,1115.26,6442.13,13.14,2
2023-06-30,A004,A004-W03,1084.17,6393.72,13.09,1
2023-07-01,A004,A004-W03,1145.03,6265.0,13.13,0
2023-07-02,A004,A004-W03,1097.2,6349.5,13.2,1
2023-07-03,A004,A004-W03,1071.4,6804.32,13.08,2
2023-07-04,A004,A004-W03,1163.18,6710.8,13.07,0
2023-07-05,A004,A004-W03,1161.15,6796.86,13.17,0
2023-07-06,A004,A004-W03,1136.59,6405.3,13.11,3
2023-07-07,A004,A004-W03,1110.06,6939.74,12.91,1
2023-07-08,A004,A004-W03,1072.33,6799.16,13.23,2
2023-07-09,A004,A004-W03,1108.77,6846.6,13.27,0
2023-07-10,A004,A004-W03,1154.89,6259.45,13.12,0
2023-07-11,A004,A004-W03,1090.29,6691.42,13.0,3
2023-07-12,A004,A004-W03,1135.79,6344.19,13.1,1
2023-07-13,A004,A004-W03,1153.72,6273.63,13.06,1
2023-07-14,A004,A004-W03,1151.62,6602.85,13.03,0
2023-07-15,A004,A004-W03,1080.33,6737.07,13.08,0
2023-07-16,A004,A004-W03,1106.98,6344.46,13.27,3
2023-07-17,A004,A004-W03,1114.67,6917.73,13.01,0
2023-07-18,A004,A004-W03,1067.95,6609.79,13.19,0
2023-07-19,A004,A004-W03,1099.53,6619.22,13.01,2
2023-07-20,A004,A004-W03,1117.45,6710.34,13.11,1
2023-07-21,A004,A004-W03,1124.76,6968.83,13.01,1
2023-07-22,A004,A004-W03,1127.9,6351.65,13.4,3
2023-07-23,A004,A004-W03,1120.53,6269.52,13.26,0
2023-07-24,A004,A004-W03,1149.97,6345.46,13.13,3
2023-07-25,A004,A004-W03,1105.78,6749.46,13.07,0
2023-07-26,A004,A004-W03,1105.14,6838.22,12.92,1
2023-07-27,A004,A004-W03,1152.86,6944.0,13.13,2
2023-07-28,A004,A004-W03,1142.76,6921.27,13.05,0
2023-07-29,A004,A004-W03,1132.07,6326.68,13.04,0
2023-07-30,A004,A004-W03,1161.73,6678.17,13.51,0
2023-07-31,A004,A004-W03,1094.71,6274.99,13.13,0
2023-08-01,A004,A004-W03,1078.44,6539.69,13.35,0
2023-08-02,A004,A004-W03,1088.76,6481.28,13.25,2
2023-08-03,A004,A004-W03,1121.57,6904.9,13.13,1
2023-08-04,A004,A004-W03,1163.63,6764.22,13.18,3
2023-08-05,A004,A004-W03,1165.74,6510.14,13.12,3
2023-08-06,A004,A004-W03,1110.43,6534.02,13.17,0
2023-08-07,A004,A004-W03,1068.52,6455.48,13.01,3
2023-08-08,A004,A004-W03,1096.94,6635.15,13.14,3
2023-08-09,A004,A004-W03,1150.81,6731.65,13.17,0
2023-08-10,A004,A004-W03,1096.46,6631.31,13.12,3
2023-08-11,A004,A004-W03,1147.33,6377.73,13.14,0
2023-08-12,A004,A004-W03,1143.06,6267.46,13.45,0
2023-08-13,A004,A004-W03,1146.44,6767.37,13.17,0
2023-08-14,A004,A004-W03,1135.46,6732.63,13.14,0
2023-08-15,A004,A004-W03,1151.02,6635.67,13.1,3
2023-08-16,A004,A004-W03,1069.06,6613.0,13.24,3
2023-08-17,A004,A004-W03,1078.32,6495.43,13.22,3
2023-08-18,A004,A004-W03,1081.66,6849.3,13.16,0
2023-08-19,A004,A004-W03,1118.35,6645.97,13.03,2
2023-08-20,A004,A004-W03,1157.62,6456.03,13.51,0
2023-08-21,A004,A004-W03,1106.38,6807.69,13.29,0
2023-08-22,A004,A004-W03,1063.65,6850.0,13.07,1
2023-08-23,A004,A004-W03,1101.48,6894.89,13.05,2
2023-08-24,A004,A004-W03,1139.81,6279.25,13.22,3
2023-08-25,A004,A004-W03,1086.68,6613.97,13.17,0
2023-08-26,A004,A004-W03,1155.04,6216.39,13.37,0
2023-08-27,A004,A004-W03,1082.18,6486.77,13.08,3
2023-08-28,A004,A004-W03,1063.46,6221.8,13.27,2
2023-08-29,A004,A004-W03,1157.64,6809.95,13.09,2
2023-08-30,A004,A004-W03,1106.81,6552.51,13.35,0
2023-08-31,A004,A004-W03,1147.61,6296.65,13.62,2
2023-09-01,A004,A004-W03,1151.28,6846.64,13.16,0
2023-09-02,A004,A004-W03,1105.12,6468.25,13.13,0
2023-09-03,A004,A004-W03,1104.54,6741.64,13.44,0
2023-09-04,A004,A004-W03,1101.75,6311.04,13.46,0
2023-09-05,A004,A004-W03,1069.94,6729.4,13.27,2
2023-09-06,A004,A004-W03,1170.37,6813.24,13.26,2
2023-09-07,A004,A004-W03,1125.78,6551.63,13.66,0
2023-09-08,A004,A004-W03,1063.79,6783.5,13.7,2
2023-09-09,A004,A004-W03,1092.22,6383.95,13.23,0
2023-09-10,A004,A004-W03,1130.97,6878.44,13.04,1
2023-09-11,A004,A004-W03,1068.6,6761.21,12.97,0
2023-09-12,A004,A004-W03,1066.14,6772.18,13.0,0
2023-09-13,A004,A004-W03,1089.68,6613.3,13.33,0
2023-09-14,A004,A004-W03,1101.69,6736.56,13.06,0
2023-09-15,A004,A004-W03,1073.93,6563.99,13.28,0
2023-09-16,A004,A004-W03,1100.98,6651.15,13.16,0
2023-09-17,A004,A004-W03,1160.36,6744.71,13.07,0
2023-09-18,A004,A004-W03,1050.89,6455.26,13.12,0
2023-09-19,A004,A004-W03,1130.46,6316.69,13.05,0
2023-09-20,A004,A004-W03,1156.31,6378.48,13.25,0
2023-09-21,A004,A004-W03,1104.49,6944.33,12.98,1
2023-09-22,A004,A004-W03,1111.39,6696.53,13.5,0
2023-09-23,A004,A004-W03,1156.65,6779.9,13.2,2
2023-09-24,A004,A004-W03,1101.75,6654.92,13.49,0
2023-09-25,A004,A004-W03,1089.62,6587.78,13.3,3
2023-09-26,A004,A004-W03,1108.04,6313.17,13.51,0
2023-09-27,A004,A004-W03,1110.92,6624.29,13.53,3
2023-09-28,A004,A004-W03,1106.71,6320.05,13.5,1
2023-09-29,A004,A004-W03,1137.65,6455.56,13.57,0
2023-09-30,A004,A004-W03,1131.12,6231.64,13.59,2
2023-10-01,A004,A004-W03,1171.57,6758.37,13.15,1
2023-10-02,A004,A004-W03,1087.72,6221.3,13.26,0
2023-10-03,A004,A004-W03,1090.12,6449.85,13.07,2
2023-10-04,A004,A004-W03,1133.65,6444.85,13.57,0
2023-10-05,A004,A004-W03,1065.31,6552.38,13.22,0
2023-10-06,A004,A004-W03,1082.4,6385.42,13.24,3
2023-10-07,A004,A004-W03,1120.81,6542.52,13.22,2
2023-10-08,A004,A004-W03,1048.94,6395.74,13.48,0
2023-10-09,A004,A004-W03,1101.83,6528.34,13.2,2
2023-10-10,A004,A004-W03,1153.86,6775.62,13.25,1
2023-10-11,A004,A004-W03,1048.32,6472.24,13.35,1
2023-10-12,A004,A004-W03,1106.79,6437.76,13.62,0
2023-10-13,A004,A004-W03,1105.12,6478.49,13.46,2
2023-10-14,A004,A004-W03,1149.69,6532.0,13.19,1
2023-10-15,A004,A004-W03,1125.65,6429.25,13.19,0
2023-10-16,A004,A004-W03,1108.18,6553.98,13.42,0
2023-10-17,A004,A004-W03,1110.2,6362.66,13.29,3
2023-10-18,A004,A004-W03,1168.28,6843.98,13.24,3
2023-10-19,A004,A004-W03,1135.78,6765.64,13.12,0
2023-10-20,A004,A004-W03,1107.9,6284.08,13.48,0
2023-10-21,A004,A004-W03,1089.32,6466.41,13.14,0
2023-10-22,A004,A004-W03,1106.82,6709.63,13.39,3
2023-10-23,A004,A004-W03,1064.8,6493.85,13.28,3
2023-10-24,A004,A004-W03,1141.95,6518.69,13.26,0
2023-10-25,A004,A004-W03,1080.66,6561.59,13.43,0
2023-10-26,A004,A004-W03,1139.81,6517.6,13.44,0
2023-10-27,A004,A004-W03,1076.22,6577.54,13.44,0
2023-10-28,A004,A004-W03,1061.58,6783.87,13.32,0
2023-10-29,A004,A004-W03,1077.54,6438.19,13.15,1
2023-10-30,A004,A004-W03,1092.24,6510.48,13.26,0
2023-10-31,A004,A004-W03,1046.38,6453.3,13.61,2
2023-11-01,A004,A004-W03,1065.1,6194.79,13.22,0
2023-11-02,A004,A004-W03,1061.33,6838.26,13.26,0
2023-11-03,A004,A004-W03,1126.53,6452.34,13.25,0
2023-11-04,A004,A004-W03,1069.77,6379.25,13.76,1
2023-11-05,A004,A004-W03,1131.62,6222.53,13.23,0
2023-11-06,A004,A004-W03,1125.35,6254.89,13.5,2
2023-11-07,A004,A004-W03,1099.09,6402.88,13.81,1
2023-11-08,A004,A004-W03,1125.05,6375.4,13.1,1
2023-11-09,A004,A004-W03,1130.22,6144.07,13.27,0
2023-11-10,A004,A004-W03,1125.76,6440.61,13.01,0
2023-11-11,A004,A004-W03,1126.93,6349.95,13.19,0
2023-11-12,A004,A004-W03,1095.5,6677.52,13.38,1
2023-11-13,A004,A004-W03,1070.28,6429.89,13.7,1
2023-11-14,A004,A004-W03,1146.03,6736.47,13.55,1
2023-11-15,A004,A004-W03,1158.42,6588.3,13.07,0
2023-11-16,A004,A004-W03,1046.46,6299.21,13.85,0
2023-11-17,A004,A004-W03,1144.1,6503.87,13.36,2
2023-11-18,A004,A004-W03,1128.29,6571.94,13.3,0
2023-11-19,A004,A004-W03,1153.12,6810.62,13.36,0
2023-11-20,A004,A004-W03,1117.16,6716.91,13.5,0
2023-11-21,A004,A004-W03,1125.51,6383.78,13.45,1
2023-11-22,A004,A004-W03,1134.96,6707.24,13.31,0
2023-11-23,A004,A004-W03,1145.05,6513.48,13.45,1
2023-11-24,A004,A004-W03,1161.34,6868.19,13.02,0
2023-11-25,A004,A004-W03,1110.29,6503.66,13.25,0
2023-11-26,A004,A004-W03,1050.11,6416.75,13.65,3
2023-11-27,A004,A004-W03,1077.82,6740.64,13.43,1
2023-11-28,A004,A004-W03,1139.79,6208.15,13.27,1
2023-11-29,A004,A004-W03,1094.75,6594.91,13.49,0
2023-11-30,A004,A004-W03,1060.46,6565.47,13.21,1
2023-12-01,A004,A004-W03,1049.82,6312.77,13.31,1
2023-12-02,A004,A004-W03,1126.58,6622.01,13.37,0
2023-12-03,A004,A004-W03,1078.36,6199.2,13.5,1
2023-12-04,A004,A004-W03,1138.03,6719.84,13.18,0
2023-12-05,A004,A004-W03,1120.97,6477.28,13.86,2
2023-12-06,A004,A004-W03,1139.59,6405.95,13.4,3
2023-12-07,A004,A004-W03,1090.8,6766.77,13.15,0
2023-12-08,A004,A004-W03,1101.83,6552.16,13.46,0
2023-12-09,A004,A004-W03,1126.88,6598.22,13.33,0
2023-12-10,A004,A004-W03,1110.83,6367.94,13.58,2
2023-12-11,A004,A004-W03,1058.11,6345.65,13.33,1
2023-12-12,A004,A004-W03,1135.19,6480.49,13.6,1
2023-12-13,A004,A004-W03,1049.67,6712.49,13.65,3
2023-12-14,A004,A004-W03,1058.03,6651.55,13.75,0
2023-12-15,A004,A004-W03,1079.96,6364.16,13.32,0
2023-12-16,A004,A004-W03,1052.01,6345.72,13.7,0
2023-12-17,A004,A004-W03,1106.98,6717.78,13.99,3
2023-12-18,A004,A004-W03,1110.45,6157.45,13.67,0
2023-12-19,A004,A004-W03,1067.31,6456.39,13.49,3
2023-12-20,A004,A004-W03,1137.96,6341.03,13.23,3
2023-12-21,A004,A004-W03,1101.55,6307.67,13.21,2
2023-12-22,A004,A004-W03,1083.0,6562.76,13.47,3
2023-12-23,A004,A004-W03,1098.21,6550.24,13.5,0
2023-12-24,A004,A004-W03,1141.98,6328.17,13.45,0
2023-12-25,A004,A004-W03,1086.89,6156.42,13.82,0
2023-12-26,A004,A004-W03,1083.16,6565.72,13.11,1
2023-12-27,A004,A004-W03,1135.14,6401.68,13.54,0
2023-12-28,A004,A004-W03,1071.57,6464.17,13.68,0
2023-12-29,A004,A004-W03,1075.87,6865.99,13.08,3
2023-12-30,A004,A004-W03,1137.31,6381.68,13.69,0
2023-12-31,A004,A004-W03,1132.92,6737.63,13.13,0
2024-01-01,A004,A004-W03,1086.49,6254.05,13.57,3
2024-01-02,A004,A004-W03,1077.32,6725.14,13.33,0
2024-01-03,A004,A004-W03,1110.37,6625.72,13.37,2
2024-01-04,A004,A004-W03,1071.99,6185.95,13.49,0
2024-01-05,A004,A004-W03,1087.94,6770.76,13.35,0
2024-01-06,A004,A004-W03,1123.1,6435.22,13.41,0
2024-01-07,A004,A004-W03,1124.91,6367.23,13.42,0
2024-01-08,A004,A004-W03,1132.03,6597.94,13.05,3
2024-01-09,A004,A004-W03,1123.28,6346.52,13.77,0
2024-01-10,A004,A004-W03,1088.05,6465.05,13.66,3
2024-01-11,A004,A004-W03,1110.37,6595.15,13.63,0
2024-01-12,A004,A004-W03,1102.86,6141.98,13.39,0
2024-01-13,A004,A004-W03,1147.07,6273.57,13.49,3
2024-01-14,A004,A004-W03,1151.38,6260.1,13.38,0
2024-01-15,A004,A004-W03,1028.04,6359.76,14.17,3
2024-01-16,A004,A004-W03,1025.74,6183.6,13.69,3
2024-01-17,A004,A004-W03,1062.34,6516.78,13.62,0
2024-01-18,A004,A004-W03,1035.84,6255.38,14.07,0
2024-01-19,A004,A004-W03,1109.54,6640.09,13.3,0
2024-01-20,A004,A004-W03,1024.36,6548.67,14.15,0
2024-01-21,A004,A004-W03,1144.01,6770.52,13.27,2
2024-01-22,A004,A004-W03,1072.9,6324.0,13.3,1
2024-01-23,A004,A004-W03,1045.65,6329.82,13.96,1
2024-01-24,A004,A004-W03,1074.88,6350.91,13.49,0
2024-01-25,A004,A004-W03,1144.64,6571.43,13.32,0
2024-01-26,A004,A004-W03,1107.76,6511.02,13.23,0
2024-01-27,A004,A004-W03,1114.36,6587.46,13.26,3
2024-01-28,A004,A004-W03,1099.53,6164.73,13.62,3
2024-01-29,A004,A004-W03,1075.74,6229.37,13.49,0
2024-01-30,A004,A004-W03,1134.99,6424.34,13.62,2
2024-01-31,A004,A004-W03,1095.73,6424.0,13.42,0
2024-02-01,A004,A004-W03,1100.88,6358.48,13.12,0
2024-02-02,A004,A004-W03,1048.83,6334.22,13.31,3
2024-02-03,A004,A004-W03,1078.83,6458.3,13.21,0
2024-02-04,A004,A004-W03,1115.34,6406.27,14.0,1
2024-02-05,A004,A004-W03,1082.36,6719.42,13.7,0
2024-02-06,A004,A004-W03,1118.07,6586.8,14.0,2
2024-02-07,A004,A004-W03,1110.1,6392.86,13.28,0
2024-02-08,A004,A004-W03,1075.3,6666.88,13.42,0
2024-02-09,A004,A004-W03,1119.27,6279.06,13.59,0
2024-02-10,A004,A004-W03,1085.9,6378.19,13.23,0
2024-02-11,A004,A004-W03,1121.46,6602.25,13.6,2
2024-02-12,A004,A004-W03,1096.17,6076.91,14.04,0
2024-02-13,A004,A004-W03,1084.43,6715.52,13.17,0
2024-02-14,A004,A004-W03,1107.73,6604.57,13.84,3
2024-02-15,A004,A004-W03,1105.98,6724.91,13.43,0
2024-02-16,A004,A004-W03,1073.04,6353.79,13.72,2
2024-02-17,A004,A004-W03,1096.53,6347.85,13.45,0
2024-02-18,A004,A004-W03,1075.71,6804.98,13.51,2
2024-02-19,A004,A004-W03,1139.45,6445.73,13.79,3
2024-02-20,A004,A004-W03,1068.5,6176.5,13.87,1
2024-02-21,A004,A004-W03,1053.54,6334.31,13.94,1
2024-02-22,A004,A004-W03,1084.4,6745.94,13.22,0
2024-02-23,A004,A004-W03,1150.06,6640.63,13.45,0
2024-02-24,A004,A004-W03,1084.06,6185.43,13.59,3
2024-02-25,A004,A004-W03,1063.56,6246.66,13.19,1
2024-02-26,A004,A004-W03,1135.74,6373.78,13.27,1
2024-02-27,A004,A004-W03,1076.89,6427.82,13.1,3
2024-02-28,A004,A004-W03,1062.63,6123.56,13.35,0
2024-02-29,A004,A004-W03,1109.79,6191.32,13.61,0
2024-03-01,A004,A004-W03,1053.46,6376.17,13.3,2
2024-03-02,A004,A004-W03,1042.97,6219.18,13.5,1
2024-03-03,A004,A004-W03,1052.97,6148.74,13.6,0
2024-03-04,A004,A004-W03,1053.69,6334.99,13.88,1
2024-03-05,A004,A004-W03,1071.89,6187.84,13.54,2
2024-03-06,A004,A004-W03,1051.77,5969.7,13.67,0
2024-03-07,A004,A004-W03,1137.43,6586.92,13.3,0
2024-03-08,A004,A004-W03,1089.04,6201.32,13.26,0
